"rank","title","price","rating","link","SKU","image_link"
"#38","Dettol Sparkling Shine Glass Cleaner, helps remove Greasy Residues, Trigger Spray Bottle, 500ml","SAR 8.95","4.7","https://www.amazon.sa//-/en/Dettol-Sparkling-Cleaner-Residues-Trigger/dp/B07MTVG3VJ/ref=zg_bs_g_health_d_sccl_38/258-4562754-5173959?psc=1","B07MTVG3VJ","https://images-eu.ssl-images-amazon.com/images/I/61LqS6JEZSL._AC_UL300_SR300,200_.jpg"
"#39","Finish Original Rinse Aid For Shinier And Drier Dishes, 400Ml","SAR 18.95","4.7","https://www.amazon.sa//-/en/Finish-Original-Rinse-Shinier-Dishes/dp/B009JCNMBO/ref=zg_bs_g_health_d_sccl_39/258-4562754-5173959?psc=1","B009JCNMBO","https://images-eu.ssl-images-amazon.com/images/I/61Tt56pqdoL._AC_UL300_SR300,200_.jpg"
"#40","OMO 3in1 PODS, Washing liquid capsules, Eucalyptus Scent, 15 counts","SAR 14.88","4.3","https://www.amazon.sa//-/en/Washing-liquid-capsules-Eucalyptus-counts/dp/B08S8NC6W1/ref=zg_bs_g_health_d_sccl_40/258-4562754-5173959?psc=1","B08S8NC6W1","https://images-eu.ssl-images-amazon.com/images/I/517e8nyXPAL._AC_UL300_SR300,200_.jpg"
"#41","Steviana Sweetener 100 Sach.","SAR 21.39","4.6","https://www.amazon.sa//-/en/Steviana-166006-Sweetener-100-Sach/dp/B08BGBJNXM/ref=zg_bs_g_health_d_sccl_41/258-4562754-5173959?psc=1","B08BGBJNXM","https://images-eu.ssl-images-amazon.com/images/I/71krdF6X4HL._AC_UL300_SR300,200_.jpg"
"#42","Ariel Laundry Powder Detergent Original Scent, 10 kg","SAR 104.95","4.7","https://www.amazon.sa//-/en/Ariel-Laundry-Powder-Detergent-Original/dp/B08K8BCDW8/ref=zg_bs_g_health_d_sccl_42/258-4562754-5173959?psc=1","B08K8BCDW8","https://images-eu.ssl-images-amazon.com/images/I/816BpR2PMgL._AC_UL300_SR300,200_.jpg"
"#43","Colgate Maximum Cavity Protection Great Regular Flavour Toothpaste, 120ml - 2 pack","SAR 9.95","4.5","https://www.amazon.sa//-/en/Colgate-Maximum-Protection-Regular-Toothpaste/dp/B085CRVSM3/ref=zg_bs_g_health_d_sccl_43/258-4562754-5173959?psc=1","B085CRVSM3","https://images-eu.ssl-images-amazon.com/images/I/612gOfk+PZL._AC_UL300_SR300,200_.jpg"
"#44","Mobi Dish Wash Lemon 3 Litre","SAR 18.95","4.5","https://www.amazon.sa//-/en/Mobi-Dish-Wash-Lemon-Litre/dp/B07G98RY9X/ref=zg_bs_g_health_d_sccl_44/258-4562754-5173959?psc=1","B07G98RY9X","https://images-eu.ssl-images-amazon.com/images/I/61+YRlKS7xL._AC_UL300_SR300,200_.jpg"
"#45","Kleenex Essentials Facial Tissue, 2 PLY, 50 Soft Packs x 130 Sheets, Strong Multi Purpose Tissue","SAR 78.26","4.6","https://www.amazon.sa//-/en/Kleenex-Essentials-Facial-Tissue-Purpose/dp/B0882PBKZT/ref=zg_bs_g_health_d_sccl_45/258-4562754-5173959?psc=1","B0882PBKZT","https://images-eu.ssl-images-amazon.com/images/I/81y1ow9Ny1L._AC_UL300_SR300,200_.jpg"
"#46","Himalaya Mint Fresh Herbal Toothpaste Prevent Mouth Odor & Ensure Long-Lasting Fresh Breath -3 X 100ml","SAR 9.17","4.4","https://www.amazon.sa//-/en/Himalaya-Herbal-Toothpaste-Prevent-Long-Lasting/dp/B00FCR3CU6/ref=zg_bs_g_health_d_sccl_46/258-4562754-5173959?psc=1","B00FCR3CU6","https://images-eu.ssl-images-amazon.com/images/I/81CFhKfNc-L._AC_UL300_SR300,200_.jpg"
"#47","Jif Cream Cleaner, Lemon, stain remover with micro crystal technology 500ml","SAR 9.95","4.7","https://www.amazon.sa//-/en/Jif-Cleaner-remover-crystal-technology/dp/B07MPBNK9N/ref=zg_bs_g_health_d_sccl_47/258-4562754-5173959?psc=1","B07MPBNK9N","https://images-eu.ssl-images-amazon.com/images/I/71ZnRtPpprL._AC_UL300_SR300,200_.jpg"
"#48","Clorox Lavender Multi-Purpose Disinfectant Floor Cleaner, Kills 99.9% of Germs, 3L - Packaging may vary","SAR 15.95","4.6","https://www.amazon.sa//-/en/Clorox-Lavender-Multi-Purpose-Disinfectant-Cleaner/dp/B07PJ71HR2/ref=zg_bs_g_health_d_sccl_48/258-4562754-5173959?psc=1","B07PJ71HR2","https://images-eu.ssl-images-amazon.com/images/I/71nP+cFAp0L._AC_UL300_SR300,200_.jpg"
"#49","Mobi Shampoo Delecate, 2 Litre- Pack Of 1","SAR 12.95","4.5","https://www.amazon.sa//-/en/Mobi-Shampoo-Delecate-Litre-Pack/dp/B07MMY93HV/ref=zg_bs_g_health_d_sccl_49/258-4562754-5173959?psc=1","B07MMY93HV","https://images-eu.ssl-images-amazon.com/images/I/61Y4NXScY+L._AC_UL300_SR300,200_.jpg"
"#50","Sensodyne Multicare + Whitening Toothpaste, Value Pack (2 x 75ml)","SAR 34.95","4.4","https://www.amazon.sa//-/en/Sensodyne-Multicare-Whitening-Toothpaste-Value/dp/B07PCDPRLQ/ref=zg_bs_g_health_d_sccl_50/258-4562754-5173959?psc=1","B07PCDPRLQ","https://images-eu.ssl-images-amazon.com/images/I/71SuHhedHrL._AC_UL300_SR300,200_.jpg"
"#51","Fam classic with wings natural cotton feel, super sanitary pads, 40 pads 33%off","SAR 11.95","4.7","https://www.amazon.sa//-/en/Fam-classic-natural-cotton-sanitary/dp/B07N7GB9VC/ref=zg_bs_g_health_d_sccl_1/258-4562754-5173959?psc=1","B07N7GB9VC","https://images-eu.ssl-images-amazon.com/images/I/51lkExcyPML._AC_UL600_SR600,400_.jpg"
"#52","Kotex Maxi Protect Thick Pads, Super Size Sanitary Pads with Wings, 50 Sanitary Pads","SAR 16.96","4.7","https://www.amazon.sa//-/en/Kotex-Protect-Thick-Super-Sanitary/dp/B07N7H6RCF/ref=zg_bs_g_health_d_sccl_2/258-4562754-5173959?psc=1","B07N7H6RCF","https://images-eu.ssl-images-amazon.com/images/I/71YNFMbg8BL._AC_UL600_SR600,400_.jpg"
"#53","Clorox Liquid Bleach 950ml, Kills 99.9% of Viruses and Bacteria, Inhibits Bacteria Growth for 48 Hours, Removes Stains","SAR 6.95","4.6","https://www.amazon.sa//-/en/Clorox-Viruses-Bacteria-Inhibits-Removes/dp/B07P8B3Q39/ref=zg_bs_g_health_d_sccl_3/258-4562754-5173959?psc=1","B07P8B3Q39","https://images-eu.ssl-images-amazon.com/images/I/61T8eahOAlL._AC_UL600_SR600,400_.jpg"
"#54","Hotpack Flat Garbage Bag, 55 Gallon, 80 x 110 cm, 30 Bags","SAR 11.95","4.6","https://www.amazon.sa//-/en/Hotpack-Flat-Garbage-Gallon-Bags/dp/B07T4XBS6G/ref=zg_bs_g_health_d_sccl_4/258-4562754-5173959?psc=1","B07T4XBS6G","https://images-eu.ssl-images-amazon.com/images/I/81c8u-6JfyS._AC_UL600_SR600,400_.jpg"
"#55","Finish Lemon Sparkle Rinse Aid For Shinier And Drier Dishes, 400Ml","SAR 25.00","4.6","https://www.amazon.sa//-/en/Finish-Lemon-Sparkle-Shinier-Dishes/dp/B015CFATOO/ref=zg_bs_g_health_d_sccl_5/258-4562754-5173959?psc=1","B015CFATOO","https://images-eu.ssl-images-amazon.com/images/I/61FGjPjuQaL._AC_UL600_SR600,400_.jpg"
"#56","Close Up Ever Fresh Menthol Fresh Toothpaste, 120ml","SAR 5.58","4.5","https://www.amazon.sa//-/en/Close-Fresh-Menthol-Toothpaste-120ml/dp/B07NY2XDV9/ref=zg_bs_g_health_d_sccl_6/258-4562754-5173959?psc=1","B07NY2XDV9","https://images-eu.ssl-images-amazon.com/images/I/519j1qoEtYL._AC_UL600_SR600,400_.jpg"
"#57","Fine Facial tissue box 80 sheets X 2 ply, bundle of 36 boxes - Fine® sterilized tissues for germ protection.","Price N/A","4.6","https://www.amazon.sa//-/en/Fine-Facial-tissue-sheets-bundle/dp/B0B466SKSS/ref=zg_bs_g_health_d_sccl_7/258-4562754-5173959?psc=1","B0B466SKSS","https://images-eu.ssl-images-amazon.com/images/I/81pNBUfd3XL._AC_UL600_SR600,400_.jpg"
"#58","Persil Sensitive & Baby Liquid Laundry Detergent, 3+1 Litres Special Price","SAR 51.95","4.7","https://www.amazon.sa//-/en/Persil-Sensitive-Laundry-Detergent-Special/dp/B08S8RDNWS/ref=zg_bs_g_health_d_sccl_8/258-4562754-5173959?psc=1","B08S8RDNWS","https://images-eu.ssl-images-amazon.com/images/I/61PYqGnxj6L._AC_UL600_SR600,400_.jpg"
"#59","Persil Abaya Shampoo Liquid Detergent, With a Unique 3D Formula for Black Color Protection & Renewal, Dirt & Dust Removal and Long-lasting Fragrance, Oud, 3.6L","SAR 34.95","4.7","https://www.amazon.sa//-/en/Persil-Detergent-Protection-Long-lasting-Fragrance/dp/B0BVRTPQ1L/ref=zg_bs_g_health_d_sccl_9/258-4562754-5173959?psc=1","B0BVRTPQ1L","https://images-eu.ssl-images-amazon.com/images/I/51lonnoXx6L._AC_UL600_SR600,400_.jpg"
"#60","Always Cotton Skin Love Sanitary Pads, 50 Large Thick Pads","SAR 22.90","4.7","https://www.amazon.sa//-/en/Always-Cotton-Sanitary-Large-Thick/dp/B083XNNF7Q/ref=zg_bs_g_health_d_sccl_10/258-4562754-5173959?psc=1","B083XNNF7Q","https://images-eu.ssl-images-amazon.com/images/I/81W8WX8t-GL._AC_UL600_SR600,400_.jpg"
"#61","Fairy Plus Lemon Dishwashing Liquid Soap with Alternative Power to Bleach, 1L","SAR 13.95","4.6","https://www.amazon.sa//-/en/Fairy-Dishwashing-Liquid-Alternative-Bleach/dp/B0C3ZWX3XZ/ref=zg_bs_g_health_d_sccl_11/258-4562754-5173959?psc=1","B0C3ZWX3XZ","https://images-eu.ssl-images-amazon.com/images/I/71F8z34qNgL._AC_UL600_SR600,400_.jpg"
"#62","Listerine, Cool Mint Daily Mouthwash, Milder Taste, Mint Flavour, 500ml","SAR 16.95","4.5","https://www.amazon.sa//-/en/Listerine-Daily-Mouthwash-Milder-Flavour/dp/B07MHMXFHT/ref=zg_bs_g_health_d_sccl_12/258-4562754-5173959?psc=1","B07MHMXFHT","https://images-eu.ssl-images-amazon.com/images/I/618gXWpzPjL._AC_UL600_SR600,400_.jpg"
"#63","Sofy Soft & Secure, Slim, Large 29 Cm, Sanitary Pads With Wings, Pack Of 30 + 6 Pads Free","SAR 11.95","4.6","https://www.amazon.sa//-/en/Sofy-Secure-Large-Sanitary-Wings/dp/B08572F2YH/ref=zg_bs_g_health_d_sccl_13/258-4562754-5173959?psc=1","B08572F2YH","https://images-eu.ssl-images-amazon.com/images/I/617nNFBMAoS._AC_UL600_SR600,400_.jpg"
"#64","Mobi Laundry Powder Detergent (Top Load), 10 Kg","SAR 45.95","4.5","https://www.amazon.sa//-/en/Mobi-Laundry-Powder-Detergent-Load/dp/B07MNBFRGS/ref=zg_bs_g_health_d_sccl_14/258-4562754-5173959?psc=1","B07MNBFRGS","https://images-eu.ssl-images-amazon.com/images/I/81QmKltMPhL._AC_UL600_SR600,400_.jpg"
"#65","CAREFREE Panty Liners, Cotton, Unscented, Pack of 76","SAR 19.99","4.6","https://www.amazon.sa//-/en/CAREFREE-Panty-Liners-Cotton-Unscented/dp/B07RDP9DRG/ref=zg_bs_g_health_d_sccl_15/258-4562754-5173959?psc=1","B07RDP9DRG","https://images-eu.ssl-images-amazon.com/images/I/71HRrPW7WML._AC_UL600_SR600,400_.jpg"
"#66","AL-EMLAQ Powder Detergent - Automatic - 5 Kg - Pearl - BAG","SAR 26.94","4.5","https://www.amazon.sa//-/en/AL-EMLAQ-Powder-Detergent-Automatic-Pearl/dp/B0B565245S/ref=zg_bs_g_health_d_sccl_16/258-4562754-5173959?psc=1","B0B565245S","https://images-eu.ssl-images-amazon.com/images/I/71V3VO1JRDL._AC_UL600_SR600,400_.jpg"
"#67","Listerine Mouthwash Coolmint Milder Taste 500ml, Buy 2 Get 1 Free","SAR 39.99","4.7","https://www.amazon.sa//-/en/Listerine-Mouthwash-Coolmint-Milder-Taste/dp/B0949SDHQP/ref=zg_bs_g_health_d_sccl_17/258-4562754-5173959?psc=1","B0949SDHQP","https://images-eu.ssl-images-amazon.com/images/I/718k3XhKgVL._AC_UL600_SR600,400_.jpg"
"#68","OMO Automatic Laundry Powder Detergent, for Sensitive Skin, 5Kg","SAR 36.95","4.6","https://www.amazon.sa//-/en/Automatic-Laundry-Powder-Detergent-Sensitive/dp/B07P75RSW8/ref=zg_bs_g_health_d_sccl_18/258-4562754-5173959?psc=1","B07P75RSW8","https://images-eu.ssl-images-amazon.com/images/I/71An4gmuIhL._AC_UL600_SR600,400_.jpg"
"#69","Clorox Liquid Bleach 1.89L, Kills 99.9% of Viruses and Bacteria, Inhibits Bacteria Growth for 48 Hours, Removes Stains","SAR 10.95","4.6","https://www.amazon.sa//-/en/Clorox-Viruses-Bacteria-Inhibits-Removes/dp/B00PAKO4GQ/ref=zg_bs_g_health_d_sccl_19/258-4562754-5173959?psc=1","B00PAKO4GQ","https://images-eu.ssl-images-amazon.com/images/I/61KHXj84zPL._AC_UL600_SR600,400_.jpg"
"#70","Fine Nawras Facial Tissues, 2 Ply, Pack of 10 x 160 Sheets, Hygienic Facial Tissues with an Soft Feel for All Skin Types, Nawras Tissues with Steripro Technology","SAR 17.95","4.5","https://www.amazon.sa//-/en/Fine-Tissues-Hygienic-Steripro-Technology/dp/B0B46DZKNT/ref=zg_bs_g_health_d_sccl_20/258-4562754-5173959?psc=1","B0B46DZKNT","https://images-eu.ssl-images-amazon.com/images/I/717dS96uPOL._AC_UL600_SR600,400_.jpg"
"#71","Mobi Laundry Shampoo, 20 L","SAR 115.95","4.4","https://www.amazon.sa//-/en/Mobi-Laundry-Shampoo-20-L/dp/B07G898KNT/ref=zg_bs_g_health_d_sccl_21/258-4562754-5173959?psc=1","B07G898KNT","https://images-eu.ssl-images-amazon.com/images/I/61ItbxzIVxL._AC_UL600_SR600,400_.jpg"
"#72","Kotex Natural Maxi Protect Thick Pads, 100% Cotton Pad, Super Size with Wings, 44 Sanitary Pads","SAR 15.26","4.7","https://www.amazon.sa//-/en/Kotex-Natural-Protect-Cotton-Sanitary/dp/B09BB1CYHJ/ref=zg_bs_g_health_d_sccl_22/258-4562754-5173959?psc=1","B09BB1CYHJ","https://images-eu.ssl-images-amazon.com/images/I/710i42VK0jL._AC_UL600_SR600,400_.jpg"
"#73","Tide automatic laundry powder detergent, original scent, 5 kg","SAR 48.94","4.7","https://www.amazon.sa//-/en/Tide-automatic-laundry-detergent-original/dp/B083T5DWX8/ref=zg_bs_g_health_d_sccl_23/258-4562754-5173959?psc=1","B083T5DWX8","https://images-eu.ssl-images-amazon.com/images/I/81PfM4lNZBL._AC_UL600_SR600,400_.jpg"
"#74","OMO Automatic Powder Laundry Detergent, for 100% effective stain removal, 1.25 Kg","SAR 7.96","4.4","https://www.amazon.sa//-/en/Automatic-Laundry-Detergent-effective-removal/dp/B0BTDHZ466/ref=zg_bs_g_health_d_sccl_24/258-4562754-5173959?psc=1","B0BTDHZ466","https://images-eu.ssl-images-amazon.com/images/I/71qUZLHipKL._AC_UL600_SR600,400_.jpg"
"#75","SOFY Clean & Pure, Daily Panty Liners, Unscented, Pack of 2 x 40 Panty Liners + 1 Pack","SAR 22.95","4.6","https://www.amazon.sa//-/en/Clean-Daily-Panty-Liners-Unscented/dp/B0856QWD1S/ref=zg_bs_g_health_d_sccl_25/258-4562754-5173959?psc=1","B0856QWD1S","https://images-eu.ssl-images-amazon.com/images/I/71re46zm3jS._AC_UL600_SR600,400_.jpg"
"#76","ORAL-B T/B CLASSIC CLEAN FRESH STRONG 40MEDIUM 2+1","SAR 6.95","4.3","https://www.amazon.sa//-/en/ORAL-B-CLASSIC-CLEAN-STRONG-40MEDIUM/dp/B07J561MMR/ref=zg_bs_g_health_d_sccl_26/258-4562754-5173959?psc=1","B07J561MMR","https://images-eu.ssl-images-amazon.com/images/I/51eWzZUD00L._AC_UL600_SR600,400_.jpg"
"#77","Freshdays Daily Liners Long 72 Pads","SAR 21.95","4.6","https://www.amazon.sa//-/en/Freshdays-Daily-Liners-Long-Pads/dp/B077G91CKS/ref=zg_bs_g_health_d_sccl_27/258-4562754-5173959?psc=1","B077G91CKS","https://images-eu.ssl-images-amazon.com/images/I/71csGpTdA+L._AC_UL600_SR600,400_.jpg"
"#78","Clorox Mold & Mildew Bleach Remover Spray, Kills 99.9% Germs And Viruses, 750Ml Packaging may vary","SAR 10.95","4.6","https://www.amazon.sa//-/en/Clorox-Mildew-Remover-Viruses-Packaging/dp/B07PCML4BF/ref=zg_bs_g_health_d_sccl_28/258-4562754-5173959?psc=1","B07PCML4BF","https://images-eu.ssl-images-amazon.com/images/I/71HdkzrxZkL._AC_UL600_SR600,400_.jpg"
