"rank","title","price","rating","link","SKU","image_link"
"#48","Vaseline Body Lotion Essential Even Tone UV Lightening With Vitamin B3 For Fair Even Toned Skin, 400ML","SAR 16.97","4.5","https://www.amazon.sa//-/en/Vaseline-Lotion-Essential-Lightening-Vitamin/dp/B08NJ4QRN7/ref=zg_bs_g_beauty_d_sccl_48/258-6986209-3655727?psc=1","B08NJ4QRN7","https://images-eu.ssl-images-amazon.com/images/I/51nhx9l8OxL._AC_UL300_SR300,200_.jpg"
"#49","Lux Perfumed Body Wash Magical Orchid For 24 Hours Long Lasting Fragrance, 700ml","SAR 24.90","4.5","https://www.amazon.sa//-/en/Lux-Perfumed-Magical-Lasting-Fragrance/dp/B07P67Q998/ref=zg_bs_g_beauty_d_sccl_49/258-6986209-3655727?psc=1","B07P67Q998","https://images-eu.ssl-images-amazon.com/images/I/51bVgHjIDmL._AC_UL300_SR300,200_.jpg"
"#50","NIVEA Body Lotion Hydration, Aloe Vera, Normal to Dry Skin, 3x400ml","SAR 29.98","4.6","https://www.amazon.sa//-/en/NIVEA-Lotion-Hydration-Normal-3x400ml/dp/B0BC8YYCXC/ref=zg_bs_g_beauty_d_sccl_50/258-6986209-3655727?psc=1","B0BC8YYCXC","https://images-eu.ssl-images-amazon.com/images/I/71E7Doh40BL._AC_UL300_SR300,200_.jpg"
"#51","Nivea MEN Antiperspirant Spray for Men, DEEP Black Carbon Antibacterial, Dark Wood Scent, 3x150ml","SAR 24.99","4.5","https://www.amazon.sa//-/en/Nivea-Antiperspirant-Carbon-Antibacterial-3x150ml/dp/B0BC8VM36L/ref=zg_bs_g_beauty_d_sccl_1/258-6986209-3655727?psc=1","B0BC8VM36L","https://images-eu.ssl-images-amazon.com/images/I/71tSuIYiH2L._AC_UL600_SR600,400_.jpg"
"#52","Garnier Shampoo Ultra Doux Nourishing Shampoo 400Ml","SAR 8.94","4.5","https://www.amazon.sa//-/en/Garnier-Shampoo-Ultra-Nourishing-400Ml/dp/B07MJVCYV2/ref=zg_bs_g_beauty_d_sccl_2/258-6986209-3655727?psc=1","B07MJVCYV2","https://images-eu.ssl-images-amazon.com/images/I/71+Mmkm3uGL._AC_UL600_SR600,400_.jpg"
"#53","Dabur Herbolene Aloe Petroleum Jelly, Enriched with Aloe Vera and Vitamin E for Dry and Rough Skin - 425 + 115 ml free","SAR 9.95","4.6","https://www.amazon.sa//-/en/Dabur-Herbolene-Petroleum-Enriched-Vitamin/dp/B086VZHD38/ref=zg_bs_g_beauty_d_sccl_3/258-6986209-3655727?psc=1","B086VZHD38","https://images-eu.ssl-images-amazon.com/images/I/612uJF9A+bL._AC_UL600_SR600,400_.jpg"
"#54","OGX, Shampoo, Thick & Full+ Biotin & Collagen, New Gentle & PH Balanced Formula, 385ml","SAR 24.99","4.3","https://www.amazon.sa//-/en/OGX-Shampoo-Collagen-Balanced-Formula/dp/B00MXZJ362/ref=zg_bs_g_beauty_d_sccl_4/258-6986209-3655727?psc=1","B00MXZJ362","https://images-eu.ssl-images-amazon.com/images/I/71BNGJW+TlL._AC_UL600_SR600,400_.jpg"
"#55","Mobi Liquid Hand Soap, Fruit Scent, 3 Litre","SAR 19.49","4.5","https://www.amazon.sa//-/en/Mobi-Liquid-Fruit-Scent-Litre/dp/B07MCZ8ZF9/ref=zg_bs_g_beauty_d_sccl_5/258-6986209-3655727?psc=1","B07MCZ8ZF9","https://images-eu.ssl-images-amazon.com/images/I/61aQnySjSlL._AC_UL600_SR600,400_.jpg"
"#56","NIVEA MEN Antiperspirant Spray for Men, 48h Protection, Black & White Invisible Original, 150ml","SAR 9.99","4.4","https://www.amazon.sa//-/en/NIVEA-Antiperspirant-Protection-Invisible-Original/dp/B012AIUFJK/ref=zg_bs_g_beauty_d_sccl_6/258-6986209-3655727?psc=1","B012AIUFJK","https://images-eu.ssl-images-amazon.com/images/I/61L0eCNBFAL._AC_UL600_SR600,400_.jpg"
"#57","Hugo Boss Femme Perfume for Women Eau De Parfum 75ML","SAR 99.00","4.5","https://www.amazon.sa//-/en/Hugo-Boss-Femme-Perfume-Parfum/dp/B000WZIX0W/ref=zg_bs_g_beauty_d_sccl_7/258-6986209-3655727?psc=1","B000WZIX0W","https://images-eu.ssl-images-amazon.com/images/I/713Pbu2FTEL._AC_UL600_SR600,400_.jpg"
"#58","LUX Botanicals Perfumed Hand Wash, Skin Detox, Camelia & Aloe Vera, with 100% natural extracts suitable for all skin types 500ml","Price N/A","4.5","https://www.amazon.sa//-/en/Botanicals-Perfumed-Camelia-extracts-suitable/dp/B087K8SNB3/ref=zg_bs_g_beauty_d_sccl_8/258-6986209-3655727?psc=1","B087K8SNB3","https://images-eu.ssl-images-amazon.com/images/I/71EZSgUF5IL._AC_UL600_SR600,400_.jpg"
"#59","Essence Soft And Precise Lip Pencil, 06 Real","SAR 5.00","4.3","https://www.amazon.sa//-/en/Essence-Soft-Precise-Pencil-Real/dp/B08HHFQF7Q/ref=zg_bs_g_beauty_d_sccl_9/258-6986209-3655727?psc=1","B08HHFQF7Q","https://images-eu.ssl-images-amazon.com/images/I/61+Qh+jee1L._AC_UL600_SR600,400_.jpg"
"#60","ACURE Brightening Facial Scrub118ml","SAR 33.50","4.3","https://www.amazon.sa//-/en/Acure-ET1012-Brightening-Facial-Scrub118ml/dp/B003Z4OD24/ref=zg_bs_g_beauty_d_sccl_10/258-6986209-3655727?psc=1","B003Z4OD24","https://images-eu.ssl-images-amazon.com/images/I/517n12Ccx3L._AC_UL600_SR600,400_.jpg"
"#61","LUX Bar Soap for glowing skin, Rose, with Vitamin C, E, and Glycerine, 75g x 6","SAR 10.77","4.5","https://www.amazon.sa//-/en/Soap-glowing-skin-Vitamin-Glycerine/dp/B096ZK1TDD/ref=zg_bs_g_beauty_d_sccl_11/258-6986209-3655727?psc=1","B096ZK1TDD","https://images-eu.ssl-images-amazon.com/images/I/61vWqQGDZOL._AC_UL600_SR600,400_.jpg"
"#62","Mielle Organics Rosemary Mint Growth Oil, Sulfate and Paraben Free, 2 Ounces","Price N/A","4.0","https://www.amazon.sa//-/en/Mielle-Organics-Rosemary-Sulfate-Paraben/dp/B07N7PK9QK/ref=zg_bs_g_beauty_d_sccl_12/258-6986209-3655727?psc=1","B07N7PK9QK","https://images-eu.ssl-images-amazon.com/images/I/61NFkX7td8L._AC_UL600_SR600,400_.jpg"
"#63","ECVV Feather Flamingos Platinum Hardened Blade For Women","SAR 6.04","3.0","https://www.amazon.sa//-/en/ECVV-Feather-Flamingos-Platinum-Hardened/dp/B0BVMY8PZW/ref=zg_bs_g_beauty_d_sccl_13/258-6986209-3655727?psc=1","B0BVMY8PZW","https://images-eu.ssl-images-amazon.com/images/I/61NRP7ugLgL._AC_UL600_SR600,400_.jpg"
"#64","Lifebuoy Antibacterial Hand Wash, Cool Fresh, for 100% stronger germ protection* & hygiene, 200ml","SAR 7.40","4.6","https://www.amazon.sa//-/en/Lifebuoy-Antibacterial-stronger-protection-hygiene/dp/B07NF92M21/ref=zg_bs_g_beauty_d_sccl_14/258-6986209-3655727?psc=1","B07NF92M21","https://images-eu.ssl-images-amazon.com/images/I/71YJmhXD09L._AC_UL600_SR600,400_.jpg"
"#65","LIFEBUOY Antibacterial Body Wash, Total 10, for 100% stronger germ protection* & hygiene, 500ml","SAR 19.90","4.7","https://www.amazon.sa//-/en/LIFEBUOY-Antibacterial-stronger-protection-hygiene/dp/B07NF74ZGX/ref=zg_bs_g_beauty_d_sccl_15/258-6986209-3655727?psc=1","B07NF74ZGX","https://images-eu.ssl-images-amazon.com/images/I/71pGyhe0IBL._AC_UL600_SR600,400_.jpg"
"#66","Himalaya Anti Dandruff Soothing & Moisturizing Shampoo Fights Dandruff & Soothes Scalp - 2x400ml","SAR 15.68","4.3","https://www.amazon.sa//-/en/Himalaya-Dandruff-Soothing-Moisturizing-Shampoo/dp/B08C8BRZ7N/ref=zg_bs_g_beauty_d_sccl_16/258-6986209-3655727?psc=1","B08C8BRZ7N","https://images-eu.ssl-images-amazon.com/images/I/618vEFSffVL._AC_UL600_SR600,400_.jpg"
"#67","Maybelline New York, Lash Sensational Sky High Mascara","SAR 27.55","4.2","https://www.amazon.sa//-/en/Maybelline-New-York-Sensational-Mascara/dp/B08WR5CPNB/ref=zg_bs_g_beauty_d_sccl_17/258-6986209-3655727?psc=1","B08WR5CPNB","https://images-eu.ssl-images-amazon.com/images/I/51JGjgY-oQL._AC_UL600_SR600,400_.jpg"
"#68","L'Oreal Paris Hyaluron Expert Replumping Face Wash with Hyaluronic Acid, 200 ml","SAR 13.95","4.5","https://www.amazon.sa//-/en/LOreal-Paris-Hyaluron-Replumping-Hyaluronic/dp/B091B153T8/ref=zg_bs_g_beauty_d_sccl_18/258-6986209-3655727?psc=1","B091B153T8","https://images-eu.ssl-images-amazon.com/images/I/51a6PMwpYHL._AC_UL600_SR600,400_.jpg"
"#69","Pantene Pro-V Daily Care Shampoo For Clean Healthy-Looking Hair, 1000 ml","SAR 21.99","4.6","https://www.amazon.sa//-/en/Pantene-Pro-V-Daily-Shampoo-Healthy-Looking/dp/B07MTX2HV4/ref=zg_bs_g_beauty_d_sccl_19/258-6986209-3655727?psc=1","B07MTX2HV4","https://images-eu.ssl-images-amazon.com/images/I/618ousapXqL._AC_UL600_SR600,400_.jpg"
"#70","Johnson's Body Wash - Vita-Rich, Smoothies, Comforting, Yogurt, Honey & Oats, 400ml","SAR 11.95","4.6","https://www.amazon.sa//-/en/Johnsons-Body-Wash-Vita-Rich-Comforting/dp/B07NY2Z632/ref=zg_bs_g_beauty_d_sccl_20/258-6986209-3655727?psc=1","B07NY2Z632","https://images-eu.ssl-images-amazon.com/images/I/71rkmQbZIDL._AC_UL600_SR600,400_.jpg"
"#71","Supwell Relief Sun Sunscreen Korean Sunscreen, Sunscreen SPF50+ PA+++, Korean Rice Organic Sunscreen Skin Care Solution, Nourishing Skin Protection and UV Defense (2PC)","SAR 67.98","4.0","https://www.amazon.sa//-/en/Supwell-Sunscreen-Solution-Nourishing-Protection/dp/B0C8XRKHP8/ref=zg_bs_g_beauty_d_sccl_21/258-6986209-3655727?psc=1","B0C8XRKHP8","https://images-eu.ssl-images-amazon.com/images/I/61nVP0rJoUL._AC_UL600_SR600,400_.jpg"
"#72","NIVEA MEN Face, Body & Hands Cream, Fairness Fair & Even Skin Tone, Tin 3x150ml","SAR 19.99","4.4","https://www.amazon.sa//-/en/NIVEA-Hands-Cream-Fairness-3x150ml/dp/B0BM9V1G3V/ref=zg_bs_g_beauty_d_sccl_22/258-6986209-3655727?psc=1","B0BM9V1G3V","https://images-eu.ssl-images-amazon.com/images/I/61V42Tg0P2L._AC_UL600_SR600,400_.jpg"
"#73","Calvin Klein Perfume - Ck In2U By Calvin Klein - Perfumes For Women - Eau De Toilette, 100 Ml","SAR 59.00","4.1","https://www.amazon.sa//-/en/Calvin-Klein-Perfume-Perfumes-Toilette/dp/B000UUO5VA/ref=zg_bs_g_beauty_d_sccl_23/258-6986209-3655727?psc=1","B000UUO5VA","https://images-eu.ssl-images-amazon.com/images/I/51xixTQ7h6L._AC_UL600_SR600,400_.jpg"
"#74","Vaseline Color and Care Lip Therapy Mellow Rose Lip Therapy 3 g","SAR 16.74","4.5","https://www.amazon.sa//-/en/Vaseline-Color-Care-Therapy-Mellow/dp/B0C5THPFWM/ref=zg_bs_g_beauty_d_sccl_24/258-6986209-3655727?psc=1","B0C5THPFWM","https://images-eu.ssl-images-amazon.com/images/I/71OGDeHAVXL._AC_UL600_SR600,400_.jpg"
