"rank","title","price","rating","link","SKU","image_link"
"#35","Dagacci Scrubs Medical Uniform Women and Man Scrubs Set Medical Scrubs Top and Pants","SAR 115.41","4.3","https://www.amazon.sa//-/en/DAGACCI-Women-Scrubs-Medical-Uniform/dp/B00FT75RAC/ref=zg_bs_g_fashion_d_sccl_35/257-3551394-3339939?psc=1","B00FT75RAC","https://images-eu.ssl-images-amazon.com/images/I/71EXBw4mtXL._AC_UL300_SR300,200_.jpg"
"#36","PUKCLAR Sunglasses for Men Polarized Lightweight TR90 Frame UV400 Spring Hinges Sunglasses,Please identify PUKCLAR","SAR 75.95","4.0","https://www.amazon.sa//-/en/PUKCLAR-Sunglasses-Polarized-Lightweight-identify/dp/B09WR4RJPY/ref=zg_bs_g_fashion_d_sccl_36/257-3551394-3339939?psc=1","B09WR4RJPY","https://images-eu.ssl-images-amazon.com/images/I/61jHywIJIWL._AC_UL300_SR300,200_.jpg"
"#37","Hxx Women's PU Leather Satchel Handbag Crossbody Handbag Shoulder Bag for Women","SAR 65.99","4.0","https://www.amazon.sa//-/en/Leather-Satchel-Crossbody-Shoulder-Women-Grey/dp/B0BNQSMX4R/ref=zg_bs_g_fashion_d_sccl_37/257-3551394-3339939?psc=1","B0BNQSMX4R","https://images-eu.ssl-images-amazon.com/images/I/61YQoExhbTL._AC_UL300_SR300,200_.jpg"
"#38","Yellow Chimes Crystals from Swarovski Clip-On Earrings for Women","SAR 16.08","4.0","https://www.amazon.sa//-/en/Crystals-Swarovski-Stylish-Earrings-Jewellery/dp/B0755H9HTV/ref=zg_bs_g_fashion_d_sccl_38/257-3551394-3339939?psc=1","B0755H9HTV","https://images-eu.ssl-images-amazon.com/images/I/71X5mtd17rL._AC_UL300_SR300,200_.jpg"
"#39","Jack & Jones Men's Sense Trunks (Pack of 3)","SAR 40.00","4.0","https://www.amazon.sa//-/en/Jack-Jones-Sense-Trunks-Color/dp/B00WWPEJJO/ref=zg_bs_g_fashion_d_sccl_39/257-3551394-3339939?psc=1","B00WWPEJJO","https://images-eu.ssl-images-amazon.com/images/I/61KpqY8eosL._AC_UL300_SR300,200_.jpg"
"#40","adidas Tensaur Run 2.0 K unisex-child Shoes","SAR 102.00","4.3","https://www.amazon.sa//-/en/adidas-Tensaur-Unisex-BLURUS-CWHITE/dp/B09MV8DCDW/ref=zg_bs_g_fashion_d_sccl_40/257-3551394-3339939?psc=1","B09MV8DCDW","https://images-eu.ssl-images-amazon.com/images/I/61YGaYRl6kL._AC_UL300_SR300,200_.jpg"
"#41","Timberland mens TFO Tree Logo Tee NonRinger (Regular) T-Shirt","SAR 71.01","4.4","https://www.amazon.sa//-/en/MNSTFO-NonRinger-Regular-CASUAL-DENIM/dp/B08WR8Q6Z8/ref=zg_bs_g_fashion_d_sccl_41/257-3551394-3339939?psc=1","B08WR8Q6Z8","https://images-eu.ssl-images-amazon.com/images/I/81vGJbg70QL._AC_UL300_SR300,200_.jpg"
"#42","SKY-TOUCH 6Pcs SET Travel Luggage Organizer Packing Cubes Set Storage Bag Waterproof Laundry Bag Traveling Accessories - Grey","SAR 13.00","4.1","https://www.amazon.sa//-/en/SKY-TOUCH-Organizer-Waterproof-Traveling-Accessories/dp/B09KQ54PSD/ref=zg_bs_g_fashion_d_sccl_42/257-3551394-3339939?psc=1","B09KQ54PSD","https://images-eu.ssl-images-amazon.com/images/I/71Sfyew8NAL._AC_UL300_SR300,200_.jpg"
"#43","Casio Unisex-Adult Quartz Watch","SAR 36.30","4.4","https://www.amazon.sa//-/en/Casio-Stainless-Steel-Digital-Watch/dp/B001DJ1ML8/ref=zg_bs_g_fashion_d_sccl_43/257-3551394-3339939?psc=1","B001DJ1ML8","https://images-eu.ssl-images-amazon.com/images/I/61F10kL0roL._AC_UL300_SR300,200_.jpg"
"#44","ASICS Walk Sneakers for Men","SAR 722.09","4.3","https://www.amazon.sa//-/en/ASICS-Mens-Gel-Nimbus-Running-Black/dp/B0CFNKN9FJ/ref=zg_bs_g_fashion_d_sccl_44/257-3551394-3339939?psc=1","B0CFNKN9FJ","https://images-eu.ssl-images-amazon.com/images/I/519LZullfRL._AC_UL300_SR300,200_.jpg"
"#45","Columbia Men's CSC Basic Logo Short Sleeve Short Sleeve Shirt","SAR 42.40","3.8","https://www.amazon.sa//-/en/Columbia-Basic-Logo-Mens-White/dp/B07MSL6DF6/ref=zg_bs_g_fashion_d_sccl_45/257-3551394-3339939?psc=1","B07MSL6DF6","https://images-eu.ssl-images-amazon.com/images/I/61bjCEzJtnL._AC_UL300_SR300,200_.jpg"
"#46","Socks For Men, Five Pairs Cotton Men's Socks Deodorization Sweat Absorption, Daily and Running","SAR 20.00","4.1","https://www.amazon.sa//-/en/Socks-Cotton-Deodorization-Absorption-Running/dp/B09NSXQ53J/ref=zg_bs_g_fashion_d_sccl_46/257-3551394-3339939?psc=1","B09NSXQ53J","https://images-eu.ssl-images-amazon.com/images/I/71yVuU3HgQL._AC_UL300_SR300,200_.jpg"
"#47","2 Pack 60 Pcs Shoe Sneaker Wipes Cleaner Quick Wipes Disposable Travel Portable Removes Dirt, Stains, Natural, Large, Natural, Large","SAR 28.46","4.3","https://www.amazon.sa//-/en/Sneaker-Cleaner-Disposable-Portable-Removes/dp/B081VYGWVW/ref=zg_bs_g_fashion_d_sccl_47/257-3551394-3339939?psc=1","B081VYGWVW","https://images-eu.ssl-images-amazon.com/images/I/81+JVLvxFiL._AC_UL300_SR300,200_.jpg"
"#48","Styleville, Housemaid Uniform, Maid & Nanny Dress set","SAR 60.79","4.1","https://www.amazon.sa//-/en/Styleville-Housemaid-Uniform-Nanny-Dress/dp/B0BWXHFL9Y/ref=zg_bs_g_fashion_d_sccl_48/257-3551394-3339939?psc=1","B0BWXHFL9Y","https://images-eu.ssl-images-amazon.com/images/I/61X+zdU3hEL._AC_UL300_SR300,200_.jpg"
"#49","Under Armour UA Lockdown 6 unisex-adult Basketball Shoe","SAR 248.10","4.5","https://www.amazon.sa//-/en/Under-Armour-Lockdown-Unisex-Adults/dp/B09PPF72HB/ref=zg_bs_g_fashion_d_sccl_49/257-3551394-3339939?psc=1","B09PPF72HB","https://images-eu.ssl-images-amazon.com/images/I/51f97K1qS7L._AC_UL300_SR300,200_.jpg"
"#50","Elastic No Tie Shoe Laces For Adults,Kids,Elderly,System With Elastic Shoe Laces(2 Pairs)","SAR 19.99","4.4","https://www.amazon.sa//-/en/Elastic-Adults-Elderly-02-black-X-Large/dp/B082HB4MB5/ref=zg_bs_g_fashion_d_sccl_50/257-3551394-3339939?psc=1","B082HB4MB5","https://images-eu.ssl-images-amazon.com/images/I/711jZCWKYbL._AC_UL300_SR300,200_.jpg"
"#51","SLIMTA Men Women Safety Shoes Non-Slip Steel Toe Cap Trainers Mesh Breathable Lightweight Comfortable Puncture Proof Industrial Factory work Protective Black Sneakers","SAR 149.99","3.8","https://www.amazon.sa//-/en/Breathable-Lightweight-Comfortable-Industrial-Protective/dp/B0BGCPXCFK/ref=zg_bs_g_fashion_d_sccl_1/257-3551394-3339939?psc=1","B0BGCPXCFK","https://images-eu.ssl-images-amazon.com/images/I/71DklCQAosL._AC_UL600_SR600,400_.jpg"
"#52","Mens Socks,Anti-Blister Cushioned Breathable Running Cotton Socks, Athletic Ankle Sports Socks","SAR 34.99","4.3","https://www.amazon.sa//-/en/Lafoudre-Anti-Blister-Cushioned-Breathable-Athletic/dp/B0C7NNN8LZ/ref=zg_bs_g_fashion_d_sccl_2/257-3551394-3339939?psc=1","B0C7NNN8LZ","https://images-eu.ssl-images-amazon.com/images/I/7135bvorS1L._AC_UL600_SR600,400_.jpg"
"#53","Calvin Klein Women's Layne Loafer Flat","SAR 216.65","3.9","https://www.amazon.sa//-/en/Calvin-Klein-Womens-Layne-Loafer/dp/B092ZF26WR/ref=zg_bs_g_fashion_d_sccl_3/257-3551394-3339939?psc=1","B092ZF26WR","https://images-eu.ssl-images-amazon.com/images/I/81rPBVoWOnL._AC_UL600_SR600,400_.jpg"
"#54","Panasonic CR2032 Lithium Battery","SAR 19.00","4.5","https://www.amazon.sa//-/en/Panasonic-CR2032-Lithium-Battery/dp/B07RDWQN4J/ref=zg_bs_g_fashion_d_sccl_4/257-3551394-3339939?psc=1","B07RDWQN4J","https://images-eu.ssl-images-amazon.com/images/I/61xUpAQd-yL._AC_UL600_SR600,400_.jpg"
"#55","Calvin Klein girls 2 Piece Knit Woven Short Set Calvin Klein 2 Piece Knit Woven Short Set","SAR 115.67","Rating N/A","https://www.amazon.sa//-/en/Calvin-Klein-Piece-Woven-Short/dp/B0CJZ6FN98/ref=zg_bs_g_fashion_d_sccl_5/257-3551394-3339939?psc=1","B0CJZ6FN98","https://images-eu.ssl-images-amazon.com/images/I/61UwsuedEnL._AC_UL600_SR600,400_.jpg"
"#56","MICHAEL KORS MERCER MEDIUM MESSENGER CROSSBODY SATCHEL POWDER","SAR 382.79","4.5","https://www.amazon.sa//-/en/Mercer-Leather-Messenger-Crossbody-Handbag/dp/B09DTD3YY6/ref=zg_bs_g_fashion_d_sccl_6/257-3551394-3339939?psc=1","B09DTD3YY6","https://images-eu.ssl-images-amazon.com/images/I/71nzomeNdvL._AC_UL600_SR600,400_.jpg"
"#57","infino™ 5 Pairs Men's 100% Cotton Crew Socks: Mid-Calf, Dress Socks, Moisture Wicking, Suitable for All Seasons, Striped Pattern in a Variety of Colors for Business Casual Wear","SAR 34.99","4.1","https://www.amazon.sa//-/en/infinoTM-5-Pair-100-Cotton-Socks/dp/B0CKRTZF86/ref=zg_bs_g_fashion_d_sccl_7/257-3551394-3339939?psc=1","B0CKRTZF86","https://images-eu.ssl-images-amazon.com/images/I/51asLyykKOL._AC_UL600_SR600,400_.jpg"
"#58","Michael Kors Women's Jet Set Item LARGE EAST WEST CHAIN Crossbody","SAR 347.66","4.5","https://www.amazon.sa//-/en/Michael-Womens-Crossbody-VANILA-SOFTPINK/dp/B0927KZXYH/ref=zg_bs_g_fashion_d_sccl_8/257-3551394-3339939?psc=1","B0927KZXYH","https://images-eu.ssl-images-amazon.com/images/I/71-AL5O-w5L._AC_UL600_SR600,400_.jpg"
"#59","12 Grid Leather Watch Display Case Jewelry Collection Storage Organizer Box Holder, multi-colors","SAR 29.50","4.1","https://www.amazon.sa//-/en/Leather-Display-Collection-Organizer-multi-colors/dp/B07NDXWFLC/ref=zg_bs_g_fashion_d_sccl_9/257-3551394-3339939?psc=1","B07NDXWFLC","https://images-eu.ssl-images-amazon.com/images/I/71XdEJ3JnIL._AC_UL600_SR600,400_.jpg"
"#60","Empire Card Holder, Men Wallet, Credit Card Holder for Men RFID/NFC Blocking, Small Wallet for Woman, Slim Wallet for Men, Minimalist Wallet for Men Card Holder for Women, Jet Black Card Wallet","SAR 14.99","4.2","https://www.amazon.sa//-/en/Empire-Holder-Wallet-Blocking-Minimalist/dp/B095CSWW92/ref=zg_bs_g_fashion_d_sccl_10/257-3551394-3339939?psc=1","B095CSWW92","https://images-eu.ssl-images-amazon.com/images/I/61-HVbSAxpL._AC_UL600_SR600,400_.jpg"
"#61","Calvin Klein womens Calvin Klein 2 Pieces Long Sleeve Woven Shirt Set 2 Pieces Long Sleeve Woven Shirt Set","SAR 100.20","4.8","https://www.amazon.sa//-/en/Calvin-Klein-Pieces-Sleeve-British/dp/B0CD8F3PTM/ref=zg_bs_g_fashion_d_sccl_11/257-3551394-3339939?psc=1","B0CD8F3PTM","https://images-eu.ssl-images-amazon.com/images/I/81aV7AmlSEL._AC_UL600_SR600,400_.jpg"
"#62","7 Pack Packing Cubes Value Set for Travel Luggage Organiser Bag Compression Pouches Clothes Suitcase Packing Organizers Set with Toiletry Bag (Assorted colors)","SAR 27.29","4.5","https://www.amazon.sa//-/en/Organiser-Compression-Suitcase-Organizers-Toiletry/dp/B08439C579/ref=zg_bs_g_fashion_d_sccl_12/257-3551394-3339939?psc=1","B08439C579","https://images-eu.ssl-images-amazon.com/images/I/61h7j1IRa6L._AC_UL600_SR600,400_.jpg"
"#63","Calvin Klein Carlla womens Sneaker","SAR 362.98","4.4","https://www.amazon.sa//-/en/Calvin-Klein-Womens-CARLLA-Sneaker/dp/B0CPM3BDSJ/ref=zg_bs_g_fashion_d_sccl_13/257-3551394-3339939?psc=1","B0CPM3BDSJ","https://images-eu.ssl-images-amazon.com/images/I/6173bRlTOBL._AC_UL600_SR600,400_.jpg"
"#64","Steel Toe Shoes for Men Lightweight Work Shoes Breathable Safety Sneakers Industrial Construction Shoes","SAR 122.68","3.9","https://www.amazon.sa//-/en/TAERGU-Safety-Lightweight-Construction-Composite/dp/B0C74WVFWP/ref=zg_bs_g_fashion_d_sccl_14/257-3551394-3339939?psc=1","B0C74WVFWP","https://images-eu.ssl-images-amazon.com/images/I/719jjLJKCnL._AC_UL600_SR600,400_.jpg"
"#65","Casio Watch","SAR 55.00","4.2","https://www.amazon.sa//-/en/Casio-Casual-Digital-Display-A159W-N1DF/dp/B003BJDVNU/ref=zg_bs_g_fashion_d_sccl_15/257-3551394-3339939?psc=1","B003BJDVNU","https://images-eu.ssl-images-amazon.com/images/I/61JoZTSojLL._AC_UL600_SR600,400_.jpg"
"#66","Amazon Brand - House & Shields Men's Regular Fit T-Shirt","SAR 9.00","4.0","https://www.amazon.sa//-/en/Amazon-Brand-Shields-Regular-S-T-CD1-D2_Bright/dp/B099ZZ8GF8/ref=zg_bs_g_fashion_d_sccl_16/257-3551394-3339939?psc=1","B099ZZ8GF8","https://images-eu.ssl-images-amazon.com/images/I/819ngsTHqnL._AC_UL600_SR600,400_.jpg"
"#67","adidas Ultimashow Shoes mens Running Shoes","SAR 167.00","3.9","https://www.amazon.sa//-/en/adidas-Ultimashow-Shoes-Tecind-Ftwwht/dp/B087DD4811/ref=zg_bs_g_fashion_d_sccl_17/257-3551394-3339939?psc=1","B087DD4811","https://images-eu.ssl-images-amazon.com/images/I/71IYATgaD4L._AC_UL600_SR600,400_.jpg"
"#68","CHCH Small Crossbody Bag for Women,Cell Phone Purse Women's Shoulder Handbags Wallet Purse with Credit Card Slots Gold Hardware Chain Purses Shoulder Bag","SAR 325.55","4.5","https://www.amazon.sa//-/en/CHCH-Crossbody-Shoulder-Handbags-Hardware/dp/B0BVQWH92C/ref=zg_bs_g_fashion_d_sccl_18/257-3551394-3339939?psc=1","B0BVQWH92C","https://images-eu.ssl-images-amazon.com/images/I/81j-eIPuyFL._AC_UL600_SR600,400_.jpg"
"#69","Tommy Hilfiger Men's Classic Baseball Cap","SAR 206.00","4.3","https://www.amazon.sa//-/en/Tommy-Hilfiger-Mens-Classic-Color/dp/B016QM6O9G/ref=zg_bs_g_fashion_d_sccl_19/257-3551394-3339939?psc=1","B016QM6O9G","https://images-eu.ssl-images-amazon.com/images/I/716gmjnn9GL._AC_UL600_SR600,400_.jpg"
"#70","Tommy Hilfiger Women's Silver White Dial Beige Leather Watch","SAR 449.00","4.5","https://www.amazon.sa//-/en/Tommy-Hilfiger-Mens-Silicone-Watch/dp/B079QQ34RL/ref=zg_bs_g_fashion_d_sccl_20/257-3551394-3339939?psc=1","B079QQ34RL","https://images-eu.ssl-images-amazon.com/images/I/51mZNA9rHkL._AC_UL600_SR600,400_.jpg"
"#71","JH 24HM SOFT BODY CR 300 1+1F","SAR 23.95","4.6","https://www.amazon.sa//-/en/JH-24HM-SOFT-BODY-300/dp/B0CKTQ3HVN/ref=zg_bs_g_fashion_d_sccl_21/257-3551394-3339939?psc=1","B0CKTQ3HVN","https://images-eu.ssl-images-amazon.com/images/I/61t--F8dI7L._AC_UL600_SR600,400_.jpg"
