"rank","title","price","rating","link","SKU","image_link"
"#41","Water Dispenser Pump, Necomi Water Bottle Pump, USB Charging Portable Electric Water Pump for 3-5 Gallon Jugs Automatic Portable Water Dispenser for Office, Home, Camping, Kitchen and etc(White)","SAR 34.99","4.4","https://www.amazon.sa//-/en/Dispenser-Necomi-Charging-Portable-Automatic/dp/B0BD4R77GV/ref=zg_bs_g_home-improvement_d_sccl_41/260-1473497-0227201?psc=1","B0BD4R77GV","https://images-eu.ssl-images-amazon.com/images/I/61uxIB8jMXL._AC_UL300_SR300,200_.jpg"
"#42","Outdoor Ramadan String Lights Battery Operated Fairy Lights Sepak Takraw String Starry Lamp Decoration Lamp - Warm White","SAR 28.70","4.0","https://www.amazon.sa//-/en/Outdoor-Ramadan-String-Operated-Decoration/dp/B08R9RFVVT/ref=zg_bs_g_home-improvement_d_sccl_42/260-1473497-0227201?psc=1","B08R9RFVVT","https://images-eu.ssl-images-amazon.com/images/I/81eVmPlXFkL._AC_UL300_SR300,200_.jpg"
"#43","SKY-TOUCH 5 Gallon Water Bottle Pump, USB Charging Portable Electric Water Pump for for for 2-5 Gallon Jugs USB Charging Portable Water Dispenser for Office, Home, Camping, Kitchen and etc,white","SAR 10.80","3.9","https://www.amazon.sa//-/en/SKY-TOUCH-Water-Bottle-Pump-white/dp/B0CCC2YYXV/ref=zg_bs_g_home-improvement_d_sccl_43/260-1473497-0227201?psc=1","B0CCC2YYXV","https://images-eu.ssl-images-amazon.com/images/I/71EwNWKt8uL._AC_UL300_SR300,200_.jpg"
"#44","UanTii Smart Wifi IR Remote Controller Infrared Universal Remote Controller for Tuya Smart Home Control for AC TV Amazon Alexa and Google Home Siri Voice Control","SAR 39.00","4.0","https://www.amazon.sa//-/en/UanTii-Controller-Infrared-Universal-Control/dp/B09RZZL4BR/ref=zg_bs_g_home-improvement_d_sccl_44/260-1473497-0227201?psc=1","B09RZZL4BR","https://images-eu.ssl-images-amazon.com/images/I/41805j4ECHL._AC_UL300_SR300,200_.jpg"
"#45","Ramadan Decorations for Home, Star Moon Curtain Ramadan Lights for Bedroom Decor,Remote Control & Battery Case Powered Fairy Lights for Ramadan Window Wedding Decor (style1)","SAR 45.00","5.0","https://www.amazon.sa//-/en/Ramadan-Decorations-Curtain-Bedroom-Control/dp/B0CPJ422QD/ref=zg_bs_g_home-improvement_d_sccl_45/260-1473497-0227201?psc=1","B0CPJ422QD","https://images-eu.ssl-images-amazon.com/images/I/71A7WqAmWpL._AC_UL300_SR300,200_.jpg"
"#46","Alexa Smart Bulb, لمبة ذكية, E27 10W Led Colour Changing RGB Light Bulbs with Remote Control, WiFi, Bluetooth Connection, and Voice Control with Echo, Google Home Smart Speaker (1)","SAR 19.00","4.2","https://www.amazon.sa//-/en/Changing-Control-Bluetooth-Connection-Speaker/dp/B0BBNDTPVM/ref=zg_bs_g_home-improvement_d_sccl_46/260-1473497-0227201?psc=1","B0BBNDTPVM","https://images-eu.ssl-images-amazon.com/images/I/51ZYxPQK5UL._AC_UL300_SR300,200_.jpg"
"#47","Q20 Super Multi-Purpose Lubricant - 300 G","SAR 16.75","4.6","https://www.amazon.sa//-/en/Q20-Super-Multi-Purpose-Lubricant-300/dp/B07G7DJCMH/ref=zg_bs_g_home-improvement_d_sccl_47/260-1473497-0227201?psc=1","B07G7DJCMH","https://images-eu.ssl-images-amazon.com/images/I/6195wEQZKxL._AC_UL300_SR300,200_.jpg"
"#48","Toys for 1-10 Year Old Girls,Star Projector for Kids 2-9 Year Old Girl Gifts Toys for 3-8 Year Old Girls Christmas Gifts for 4-7 Year Old Boys Sensory Baby Toys Birthday Gifts Stocking Stuffers","SAR 34.58","4.1","https://www.amazon.sa//-/en/Projector-Christmas-Birthday-Stocking-Stuffers/dp/B09DY1VZJS/ref=zg_bs_g_home-improvement_d_sccl_48/260-1473497-0227201?psc=1","B09DY1VZJS","https://images-eu.ssl-images-amazon.com/images/I/71LA-cqXmlL._AC_UL300_SR300,200_.jpg"
"#49","Double Sided Tape Heavy Duty, Waterproof Mounting Foam Tape, 16.4 Feet Length, 0.94 Inch Width for Car, LED Strip Lights, Home Decor, Office Décor, Made of 3M VHB Tape","SAR 18.58","4.3","https://www.amazon.sa//-/en/Double-Waterproof-Mounting-Length-Lights/dp/B07TC16SZ7/ref=zg_bs_g_home-improvement_d_sccl_49/260-1473497-0227201?psc=1","B07TC16SZ7","https://images-eu.ssl-images-amazon.com/images/I/71-NpZmvSwS._AC_UL300_SR300,200_.jpg"
"#50","Scotch Mount Clear Tape 1 in x 60 in (2.54cm x 1.52m) | Holds 6.8 kg whole roll | Transparent color | Multi-Surface| Easy to use | No Tools | Double Sided Adhesive Tape | 1 roll/pack","SAR 16.58","4.3","https://www.amazon.sa//-/en/Scotch-2-54cm-Transparent-Multi-Surface-Adhesive/dp/B000GQ4IVA/ref=zg_bs_g_home-improvement_d_sccl_50/260-1473497-0227201?psc=1","B000GQ4IVA","https://images-eu.ssl-images-amazon.com/images/I/81lcNyMd0+L._AC_UL300_SR300,200_.jpg"
